snou1013
 1.0000000     0.0000000
 0.9998000     0.0000500
 0.9992000     0.0002200
 0.9982400     0.0004800
 0.9969300     0.0008300
 0.9952800     0.0012700
 0.9933000     0.0018000
 0.9910200     0.0024100
 0.9884100     0.0031000
 0.9854800     0.0038800
 0.9822600     0.0047300
 0.9787400     0.0056500
 0.9749200     0.0066500
 0.9708100     0.0077300
 0.9664100     0.0088900
 0.9617200     0.0101100
 0.9567700     0.0114100
 0.9515200     0.0127900
 0.9460100     0.0142400
 0.9402200     0.0157600
 0.9341800     0.0173400
 0.9278400     0.0190200
 0.9212700     0.0207500
 0.9144500     0.0225900
 0.9073900     0.0244800
 0.9001000     0.0264400
 0.8925700     0.0284900
 0.8848300     0.0305900
 0.8769100     0.0327700
 0.8687700     0.0350200
 0.8604500     0.0373200
 0.8519300     0.0396800
 0.8432500     0.0421100
 0.8344000     0.0445900
 0.8254000     0.0471100
 0.8162600     0.0496800
 0.8069700     0.0522800
 0.7975300     0.0549100
 0.7879900     0.0575700
 0.7783400     0.0602600
 0.7685800     0.0629400
 0.7587200     0.0656400
 0.7487400     0.0683100
 0.7386900     0.0709800
 0.7285500     0.0736400
 0.7183500     0.0762600
 0.7080300     0.0788600
 0.6976700     0.0814100
 0.6872200     0.0839300
 0.6767500     0.0864000
 0.6662400     0.0887900
 0.6557000     0.0911200
 0.6451100     0.0933700
 0.6344700     0.0955400
 0.6237800     0.0976300
 0.6130400     0.0996500
 0.6022900     0.1015700
 0.5914800     0.1033900
 0.5806700     0.1051300
 0.5698100     0.1067800
 0.5589300     0.1083400
 0.5480100     0.1098000
 0.5371000     0.1111600
 0.5261700     0.1124400
 0.5152300     0.1136100
 0.5042900     0.1146800
 0.4933400     0.1156700
 0.4824000     0.1165500
 0.4714800     0.1173300
 0.4605800     0.1180300
 0.4496900     0.1186200
 0.4388300     0.1191100
 0.4280000     0.1195100
 0.4172100     0.1198100
 0.4064800     0.1200200
 0.3957900     0.1201400
 0.3851600     0.1201500
 0.3745600     0.1200600
 0.3640400     0.1198700
 0.3535800     0.1196100
 0.3432000     0.1192500
 0.3329200     0.1188000
 0.3227200     0.1182500
 0.3125900     0.1176000
 0.3025500     0.1168600
 0.2926100     0.1160600
 0.2827900     0.1151600
 0.2730800     0.1141700
 0.2634700     0.1131100
 0.2539600     0.1119400
 0.2445700     0.1107200
 0.2353200     0.1094100
 0.2262000     0.1080200
 0.2172200     0.1065600
 0.2083700     0.1050200
 0.1996500     0.1034200
 0.1910700     0.1017300
 0.1826400     0.0999700
 0.1743800     0.0981500
 0.1663000     0.0962700
 0.1583600     0.0943300
 0.1505700     0.0923100
 0.1429400     0.0902300
 0.1354900     0.0880900
 0.1282100     0.0859100
 0.1211100     0.0836700
 0.1141800     0.0813700
 0.1074400     0.0790100
 0.1008500     0.0766100
 0.0944600     0.0741700
 0.0882700     0.0716900
 0.0822700     0.0691700
 0.0764600     0.0666200
 0.0708600     0.0640300
 0.0654300     0.0613800
 0.0602200     0.0587400
 0.0552000     0.0560600
 0.0504200     0.0533700
 0.0458300     0.0506700
 0.0414200     0.0479500
 0.0372400     0.0451900
 0.0332800     0.0424400
 0.0295200     0.0396900
 0.0259800     0.0369500
 0.0226600     0.0342000
 0.0195800     0.0314800
 0.0167000     0.0287400
 0.0140200     0.0260200
 0.0115700     0.0233200
 0.0093400     0.0206600
 0.0073500     0.0180300
 0.0056200     0.0154500
 0.0040900     0.0129000
 0.0028000     0.0104700
 0.0017000     0.0079700
 0.0008800     0.0058200
 0.0003100     0.0032600
 0.0000400     0.0006400
 0.0000500    -0.0002000
 0.0003400    -0.0028300
 0.0008600    -0.0047300
 0.0017000    -0.0065800
 0.0028400    -0.0083400
 0.0042700    -0.0100500
 0.0060700    -0.0115900
 0.0081500    -0.0129900
 0.0105500    -0.0142700
 0.0132900    -0.0154100
 0.0163800    -0.0164600
 0.0197700    -0.0174400
 0.0234300    -0.0183500
 0.0273800    -0.0191900
 0.0315700    -0.0199400
 0.0361000    -0.0206400
 0.0409300    -0.0212800
 0.0460200    -0.0218600
 0.0513700    -0.0223700
 0.0570000    -0.0228100
 0.0629300    -0.0232000
 0.0691500    -0.0235300
 0.0756300    -0.0238200
 0.0823500    -0.0240600
 0.0893200    -0.0242300
 0.0965600    -0.0243400
 0.1041100    -0.0244000
 0.1118900    -0.0244100
 0.1199100    -0.0243700
 0.1281600    -0.0242800
 0.1366900    -0.0241200
 0.1454800    -0.0239300
 0.1545300    -0.0236900
 0.1637700    -0.0234200
 0.1732300    -0.0231000
 0.1829200    -0.0227300
 0.1928600    -0.0223100
 0.2030400    -0.0218800
 0.2133900    -0.0214100
 0.2239400    -0.0209100
 0.2346800    -0.0203600
 0.2456400    -0.0197700
 0.2568200    -0.0191700
 0.2681300    -0.0185500
 0.2796000    -0.0179200
 0.2912400    -0.0172200
 0.3030500    -0.0165100
 0.3150500    -0.0157800
 0.3271700    -0.0150600
 0.3394000    -0.0143100
 0.3517500    -0.0135300
 0.3642600    -0.0127300
 0.3768900    -0.0119200
 0.3896100    -0.0111200
 0.4023800    -0.0102900
 0.4152500    -0.0094600
 0.4282200    -0.0086100
 0.4412700    -0.0077800
 0.4543600    -0.0069600
 0.4674700    -0.0061300
 0.4806200    -0.0052900
 0.4938400    -0.0044600
 0.5070900    -0.0036500
 0.5203200    -0.0028800
 0.5335500    -0.0021200
 0.5467600    -0.0013600
 0.5599700    -0.0006200
 0.5731700     0.0000900
 0.5863100     0.0007700
 0.5993800     0.0014400
 0.6124200     0.0020900
